店號,店名,地址
960764,瑞正,高雄市前鎮區瑞興里瑞北路157號159號
963349,政德,高雄市左營區政德路130號132號1F
965231,程香,高雄市岡山區後紅里大仁南路133號
966119,宏文,高雄市小港區泰山里宏平路83-2號
966359,順屏,高雄市鼓山區龍子里大順一路825號
966533,旗盟,高雄市旗山區大德里延平一路710-1號
966902,久昌,"高雄市楠梓區久昌里盛昌街26,28號"
966980,北嶺,高雄市路竹區北嶺里中山南路221號
967237,森和,高雄市鳳山區南和里16鄰林森路203號
967503,正港,高雄市梓官區智蚵里中正路186號
967606,東敏,高雄市湖內區湖東里東方路103-1號103-2號
968067,龍肚,高雄市美濃區龍山里中華路58號1樓
968458,赤東,高雄市梓官區赤東里赤崁南路95號95-1號1F
968757,荖濃,高雄市六龜區荖濃里南橫路45號1F
968908,友情,高雄市岡山區大遼里大遼路122-3號
970299,柯達,高雄市美濃區中正路二段819號821號1樓
970462,新宏昌,高雄市楠梓區裕昌里右昌街468號1樓
970761,沅興,高雄市三民區正興里正興路121號123號
970886,新舍東,高雄市梓官區大舍里大舍南路2號1樓
970945,新旗聖,高雄市旗津區中洲二路83號85號
970956,亞熱帶,高雄市梓官區典寶里大舍南路175號
971085,先鋒,高雄市左營區介壽路247號249號1樓
971339,桂德,高雄市小港區桂林里中安路428號
971502,新三華,高雄市新興區中東里復興一路72號1樓
971557,翔盛,高雄市鳥松區水土埔里神農路479號
971708,雄捷,高雄市前鎮區中山二路268號B1(高雄捷運R8站)
972158,田金,高雄市小港區山明里水秀路59號
972309,展欣,高雄市茄萣區嘉安里仁愛路三段120號
972516,新旗美,高雄市旗山區東平里延平二路136號
972561,新前鋒,高雄市鼓山區雄峰里九如四路2007號1樓
973117,巨漢,高雄市左營區新下里新莊一路350號
973128,新海勝,"高雄市左營區翠華路601巷122,126號"
978123,仕隆,高雄市橋頭區白樹里32鄰白樹路53號
979089,柴山,高雄市鼓山區鼓山三路49號51號
980229,新旺淇,高雄市三民區建國三路169號1樓
980252,鳳頂,高雄市鳳山區過埤里鳳頂路285號1樓
980403,高銀,高雄市新興區六合一路158號
980702,月光山,高雄市美濃區泰安里泰安路59號
981015,新甲仙,高雄市甲仙區西安里文化路56號58號1樓
981026,新新甲,高雄市鳳山區海洋里海洋二路57號59號1樓
981093,新光和,高雄市前鎮區鄭和南路307號309號
981211,新景有,高雄市苓雅區福德三路170號1樓
