店號,店名,地址
186238,北車,台北市中正區忠孝西路一段49號B1樓
186319,喜悅,台北市大安區復興南路二段82-1及82-2號
186331,聰明,台北市松山區寶清街34號1樓
186353,香城,台北市南港區南港路一段167號1樓
186364,總站,台北市信義區吳興街486號488號1樓
186401,大眾,台北市內湖區港墘路221巷41號1樓
186434,新泰順,台北市大安區泰順街13號
186467,瑞升,台北市大安區杭州南路二段91號
186489,鑫館,台北市中正區汀州路三段269號1樓2樓
186515,新慶陽,台北市大同區重慶北路二段60號
186526,行義,台北市北投區石牌路二段348巷1號3號1樓
186537,敦頂,台北市大安區忠孝東路四段101巷7號
186548,森鑽,台北市中山區林森北路101號1樓
186559,國學,台北市中山區長春路182號
186652,新艋舺,台北市萬華區萬大路292號
186663,實踐大,台北市中山區大直街70號1樓
186696,鐏賢,台北市北投區尊賢街247號
186711,興義,台北市萬華區興義街6號8號1樓
187057,鑫泉州,台北市中正區汀州路一段285號一樓
187286,西安,台北市北投區大興街44號46號1樓
187389,廣明,台北市萬華區昆明街285號之3之4
187460,社鑽,台北市士林區中正路639號1樓
187541,德華,台北市士林區文林路669號1樓及B1
187552,大中,台北市北投區中央南路一段114號
187758,東洋,台北市士林區中山北路七段14巷19號Ｂ1
187781,華江,台北市萬華區華江里20鄰環河南路二段200號
187806,征唐,台北市松山區新東街41-7號
187817,萬福,台北市文山區萬年里羅斯福路五段170巷33及35號
187862,全球,台北市內湖區新湖二路329號1樓
187909,滬江,台北市文山區羅斯福路六段308號310號
187921,合旺,台北市大安區復興南路二段151巷41號
188005,福致,台北市北投區致遠一路二段49號51號1樓
188094,信吉,台北市信義區永吉路278巷58弄2號
188326,雄強,台北市南港區忠孝東路六段276號
188452,行龍,台北市內湖區行愛路128號
188588,圓武,台北市中山區吉林路28號
188599,鑫青天,台北市萬華區青年路144號
188681,松民,台北市松山區三民路10號
188717,國賓,台北市中山區中山北路二段77巷3號5號1樓
189178,軍總,台北市中正區汀州路三段129號
189259,錦合,台北市中山區合江街117號
189271,永康,台北市大安區永康街43號
189400,星成,台北市內湖區星雲街17號
189411,紫陽,台北市內湖區紫陽里陽光街159號
189695,文忠,台北市文山區忠順街二段10號1樓
189710,長塑,台北市松山區敦化北路199巷2弄9號1樓
189776,桂明,台北市萬華區桂林路55號
189983,樂利,台北市大安區樂利路76號78號1樓
190042,羅斯福,台北市文山區羅斯福路五段216號
190064,京復,台北市松山區光復北路11巷44號
190097,德誠,台北市士林區德行東路106號108號1樓
190123,世新大,台北市文山區木柵路一段17巷1號1樓
190145,鑫壽,台北市松山區延壽街323號
190156,新萬隆,台北市文山區羅斯福路六段20號22號
190259,信德,台北市信義區松德路200巷10號
190293,冬樂,台北市士林區美崙街112號一樓
190330,必成,台北市信義區基隆路一段178號180號1樓
190363,寶德,台北市松山區八德路四段321號
