店號,店名,地址
200734,崴信,桃園市桃園區信光路22號1樓
200778,新宏國,桃園市八德區中華路292號294號1樓
200996,廣華,桃園市龜山區文化三路386號1樓
202475,壢美,桃園市中壢區中美路39號1樓及建國北路55號1樓
202486,箱根,桃園市桃園區南平路416號418號1樓
206592,復麗,桃園市桃園區復興路162號1樓
206743,新晨,桃園市大園區國際路一段187號
206916,民鑽,桃園市桃園區民生路57號1樓
206972,欣民,桃園市中壢區民權路三段985號
215116,蘆順,桃園市蘆竹區奉化路168號170號172號1樓
810258,長林,桃園市龜山區復興街9號
844745,大溪,桃園市大溪區中央路152號
846707,環民,桃園市中壢區環西路2號
850762,山鶯,桃園市龜山區山鶯路372號
860301,蘆竹,桃園市蘆竹區山腳里南山路三段308號
864462,航空,桃園市蘆竹區中正路304號
864886,假日,桃園市桃園區大有路560號1樓
866158,新屋,桃園市新屋區新生里12鄰中山路367號369號371號
870788,國安,桃園市桃園區經國路405號
870917,觀園,桃園市大園區大觀路604號606號
871079,機場,桃園市大園區三民路二段110號112號
874012,麻園,桃園市八德區介壽路二段360號362號
874506,桃朋,桃園市桃園區大興西路二段1號1樓
874942,國揚,桃園市桃園區經國路242號
875370,寶楊,桃園市楊梅區中山北路二段113號
875484,站行,桃園市中壢區新興路162號
881940,新坡,桃園市觀音區中山路二段663號
882172,國僑,桃園市八德區建國路1075號
882404,文福,桃園市桃園區文中路747號
882622,雙慶,桃園市桃園區安慶街84號86號
882862,成章,桃園市中壢區成章二街192號
883625,廣泰,桃園市平鎮區廣泰路130號132號
886646,正同,桃園市龍潭區中正里15鄰中正路472號474號
887100,桃龍,桃園市桃園區龍安街79號81號
892320,大崗,桃園市龜山區大崗里17鄰大湖41之2號
892582,皓倫,桃園市平鎮區振興西路72號
892984,觀昌,桃園市觀音區中山路21號
892995,裕達,桃園市平鎮區育達路160號
893172,宏宇,桃園市平鎮區金陵路二段104號
893840,蘆山,桃園市蘆竹區中山路152號154號156號一樓
894418,惠祥,桃園市中壢區榮安一街293號
895651,貴林,桃園市龜山區樂善里15鄰文明路43號
901802,嘉福,桃園市大溪區員林路二段359之1號
902034,景旭,桃園市蘆竹區大新路852號854號之1樓
902458,冠廷,桃園市龜山區南美里南上路332號1F
902540,國祥,桃園市桃園區自強里經國路685號
903185,觀工,桃園市觀音區成功路一段525號527號1F
903484,政群,桃園市中壢區中園路二段138號
904018,財春,桃園市龜山區振興路636號638號
