店號,店名,地址
951379,裕興,台南市東區復興里裕文路76號1樓
951483,雋鈺,台南市永康區西灣里永華路157號
951760,將富,台南市將軍區將富里49之八號
951830,華醫,台南市仁德區民安路一段115號
951874,牛墟,台南市善化區什乃里什乃190號
951966,仁伯,台南市仁德區後壁里德安路188號
952280,創意,台南市永康區鹽行里中正二街268號
952291,裕信,台南市東區裕信路352號
953191,常勝,台南市北區長榮里長勝路1號
954080,奇蹟,台南市永康區永大路三段299號
954183,麻善,台南市麻豆區晉江里民權路10-1號
954312,新墘,台南市新市區港墘里民族路118號
954448,新新復,台南市新營區新進路二段466號
954529,長榮大,台南市歸仁區大潭里長榮路一段396號(長榮大學內第4宿舍B1)
958602,德光,台南市東區崇德路269號
958967,新化,台南市新化區中正路557號
962771,吉吉好,台南市東區崇德路670號
962863,湖美,台南市北區大豐里27鄰中華北路一段143號
965057,長溪,台南市安南區安慶里長溪路一段307號
965105,淵安,台南市安南區海佃路三段163號
965264,裕平,台南市東區關聖里裕信路177號1樓
965345,小腳腿,台南市柳營區重溪里義士路一段938號
965600,麻中,台南市麻豆區南勢里南勢36-205號
965611,遠德,台南市新化區北勢里中正路1211號
965633,安高,台南市安定區港尾里港子尾37-28號
966061,車讚,台南市關廟區北花里中正路517號
966212,鹽新,台南市鹽水區橋南里忠孝路93號
966290,安安,台南市安南區安明路四段260-70號
966957,仁大,台南市仁德區太子里太子路120號122號
966991,鹽信,台南市永康區正南一街148號
967086,二鎮,台南市官田區二區里工社西街25巷81號
967570,永愛,台南市永康區北灣里文賢街80-1號
967581,保華,台南市仁德區成功里崇德路88號
967639,仁文,台南市東區仁和路57-7號59號1樓
967673,桂田,台南市永康區鹽行里新行街251號一樓
967891,虎尾寮,台南市仁德區仁德里文德路157號
967938,新正賢,台南市仁德區保安里中正路一段209號
968104,華平,台南市安平區健康路三段242號
968263,新曾文,台南市麻豆區東角里興中路177號179號
968780,鯤鯓,台南市南區南都里鯤鯓路20號
968805,新永華,台南市中西區永華路248號
969015,新同安,台南市安南區理想里海佃路二段432號
970174,鈺廣,台南市永康區大灣里民族路409號一樓
970255,欣奇,台南市新營區新東里東興路236號
970266,新凱,台南市新市區社內里12之5號
970277,新大內,台南市大內區石城里石子瀨122之153號
970358,麻學,台南市麻豆區大山里8鄰大山腳1之80號
970819,安立,台南市安南區安中路四段150號
971018,關聖,台南市關廟區南雄路一段471號
971465,善營,台南市善化區小新里成功路173之1號
971487,新吉,台南市安定區新吉里新吉126之12_126之13號
971498,少觀,台南市南區大林路113號
971878,楠西,台南市楠西區鹿田里11鄰油車61號之10
973014,新運河,台南市中西區府前路二段239號1樓
